fdc_id,data_type,description
1494114,branded_food,"RAISINS, DATES & PECANS CEREAL, RAISINS, DATES & PECANS"
1494115,branded_food,WHOLE GRAIN CEREAL
1494116,branded_food,CHOCOLATEY ALMOND CRUNCH WHOLE GRAIN CEREAL
1494117,branded_food,"BANANA NUT CRUNCH FLAVORED CEREAL, BANANA NUT CRUNCH"
1494118,branded_food,"CRANBERRY ALMOND CRUNCH FLAVORED CEREAL, CRANBERRY ALMOND CRUNCH"
1494119,branded_food,"HONEY CRUNCH WHOLE GRAIN CEREAL, HONEY CRUNCH"
1494120,branded_food,WHOLE GRAIN CEREAL
1494121,branded_food,"WHOLE GRAIN WHEAT & BRAN CEREAL, WHOLE GRAIN WHEAT & BRAN"
1494122,branded_food,"CEREAL, RAISINS, DATES & PECANS"
1494123,branded_food,WHOLE GRAIN WHEAT & BRAN CEREAL
1494127,branded_food,ALMOND CRUNCH CEREAL
1494128,branded_food,CEREAL
1494129,branded_food,"ALMOND CRUNCH CEREAL, ALMOND CRUNCH"
1494130,branded_food,CRUNCH! CEREAL
1494131,branded_food,CEREAL
1494132,branded_food,"CEREAL WITH VANILLA BUNCHES, VANILLA"
1494133,branded_food,"CEREAL WITH REAL STRAWBERRIES, REAL STRAWBERRIES"
1494134,branded_food,CEREAL
1494135,branded_food,"CINNAMON BUNCHES WITH GRANOLA BUNCHES CEREAL, CINNAMON BUNCHES"
1494136,branded_food,"ORIGINAL 100% WHOLE GRAIN SHREDDED WHEAT CEREAL, ORIGINAL"
1494137,branded_food,CEREAL
1494138,branded_food,CEREAL
1494139,branded_food,CEREAL WITH NUTTY PECAN BUNCHES
1494140,branded_food,"WHEAT 'N BRAN CEREAL, WHEAT 'N BRAN"
1494142,branded_food,"SWEETENED WHOLE GRAIN OAT CEREAL WITH REAL HONEY, HONEY NUT"
1494143,branded_food,"CEREAL SNACKERS, CINNAMON TOASTERS"
1494145,branded_food,"SWEETENED MULTI-GRAIN CEREAL, SWEETENED MULTI-GRAIN CEREAL"
1494149,branded_food,SWEETENED RICE CEREAL WITH REAL COCOA
1494150,branded_food,SWEETENED RICE CEREAL
1494151,branded_food,"SWEETENED RICE CEREAL, REAL COCOA"
1494152,branded_food,PUFFED WHEAT CEREAL
1494153,branded_food,CEREAL
1494154,branded_food,WHEAT CEREAL
1494155,branded_food,SWEETENED RICE CEREAL NATURAL AND ARTIFICIAL FLAVORS
1494156,branded_food,SWEETENED RICE CEREAL
1494159,branded_food,NUTRITIOUS SWEETENED CORN & OAT CEREAL
1494161,branded_food,NUTRITIOUS SWEETENED CORN & OAT CEREAL
1494164,branded_food,OLD FASHIONED OATS CEREALS
1494174,branded_food,SWEETENED RICE CEREAL WITH REAL COCOA
1494180,branded_food,CEREAL
1494181,branded_food,SWEETENED RICE CEREAL WITH MARSHMALLOWS AND REAL COCOA
1494182,branded_food,"CRISPY RICE CEREAL, CRISPY RICE"
1494183,branded_food,"FRUIT FLAVORS SWEETENED RICE CEREAL WITH MARSHMALLOWS, FRUIT WITH MARSHMALLOWS"
1494184,branded_food,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS"
1494185,branded_food,"CHOCOLATE FLAVOR QUICK COOKING HOT WHEAT CEREAL, CHOCOLATE"
1494186,branded_food,"CHOCOLATE QUICK COOKING HOT WHEAT CEREAL, CHOCOLATE"
1494187,branded_food,"MAPLE & BROWN SUGAR QUICK COOKING HOT WHEAT CEREAL, MAPLE & BROWN SUGAR"
1494188,branded_food,"ORIGINAL ENRICHED CREAMY HOT WHEAT CEREAL, ORIGINAL"
1494189,branded_food,"MAPLE & BROWN SUGAR CEREAL, MAPLE & BROWN SUGAR"
1494190,branded_food,CEREAL WITH SWEET CINNAMON BUNCHES
1494191,branded_food,"CEREAL WITH ALMONDS, ALMONDS"
1494192,branded_food,"HONEY ROASTED CEREAL, HONEY ROASTED"
1494193,branded_food,"HONEY BUNCHES OF OATS, CEREAL, CHOCOLATE"
1494194,branded_food,"CEREAL WITH ALMONDS, ALMONDS"
1494195,branded_food,"HONEY ROASTED CEREAL, HONEY ROASTED"
1494196,branded_food,"CREAMY HOT WHEAT CEREAL, CREAMY HOT WHEAT"
1494197,branded_food,GOLDEN PUFFS CEREAL
1494198,branded_food,SWEETENED FLAKES OF CORN CEREAL
1494199,branded_food,"LIGHTLY SWEETENED TOASTED WHOLE GRAIN OAT CEREAL, LIGHTLY SWEETENED TOASTED WHOLE GRAIN OAT CEREAL"
1494200,branded_food,"SWEETENED POPPED-UP CORN CEREAL, SWEETENED POPPED-UP CORN CEREAL"
1494201,branded_food,CEREAL
1494202,branded_food,"NUTRITIOUS SWEETENED CORN & OAT CEREAL, STRAWBERRY"
1494203,branded_food,CEREAL
1494205,branded_food,QUICK COOKING FARINA CEREAL
1494209,branded_food,"WHOLE GRAIN WHEAT & BRAN CEREAL WITH RAISINS, WHOLE GRAIN WHEAT & BRAN CEREAL WITH RAISINS"
1494210,branded_food,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS"
1494211,branded_food,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS"
1494212,branded_food,SWEETENED PUFFED WHEAT CEREAL
1494213,branded_food,"GOLDEN PUFFS CEREAL, GOLDEN PUFFS"
1494534,branded_food,"KROGER, FROSTED FLAKES, SWEETENED CORN CEREAL"
1495095,branded_food,"WHOLE FARRO, CEREAL GRAIN"
1496256,branded_food,"LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL"
1496321,branded_food,"ARROWHEAD MILLS, OAT BRAN HOT CEREAL"
1496327,branded_food,ORGANIC OATMEAL INSTANT HOT CEREAL
1497697,branded_food,WHOLE GRAIN HOT CEREAL
1498396,branded_food,"WOLFF'S, CREAM OF BUCKWHEAT, 100% ALL NATURAL CEREAL"
1498420,branded_food,SUPERFOOD HOT CEREAL
1498421,branded_food,SUPERFOOD HOT CEREAL
1498429,branded_food,"BENEFIT NUTRITION, SIMPLY FIBER, ALL NATURAL CRUNCHY O'S CEREAL"
1500679,branded_food,BITE SIZE LIGHTLY SWEETENED WHOLE GRAIN FROSTED SHREDDED WHEAT CEREAL
1500696,branded_food,FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS
1500886,branded_food,"HEALTH VALLEY ORGANIC, MULTIGRAIN CEREAL BARS, APPLE COBBLER"
1500895,branded_food,"BLUEBIRD GRAIN FARMS, OLD WORLD CEREAL BLEND, A RUSTIC HOT CEREAL BLEND OF FARRA , HEIRLOOM RYE AND FLAX"
1501214,branded_food,SUSTAINED ENERGY CEREAL
1502258,branded_food,"MOUNTAIN MUESLI, CEREAL, CHERRY ALMOND"
1502844,branded_food,FROSTED COCOA SWEETENED CORN CEREAL
1502845,branded_food,"RAISIN BRAN CRUNCHY WHEAT FLAKES CEREAL WITH RAISINS, RAISIN BRAN"
1502854,branded_food,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1502865,branded_food,"BERRY CRUNCH SWEETENED MULTI-GRAIN CEREAL, BERRY CRUNCH"
1502869,branded_food,"HONEY NUT SWEETENED TOASTED OAT CEREAL WITH REAL HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT"
1502877,branded_food,"COCOA CRISP SWEETENED RICE CEREAL, COCOA"
1502889,branded_food,PUFFED RICE CEREAL
1502901,branded_food,SILLY STARS SWEETENED OAT CEREAL WITH REAL MARSHMALLOWS
1503137,branded_food,"POCONO, CREAM OF BUCKWHEAT, 100% ORGANIC CEREAL"
1503155,branded_food,CEREAL BARS
1503278,branded_food,"365 EVERYDAY VALUE, WHOLE FOODS MARKET, APPLE CEREAL BARS, APPLE"
1503461,branded_food,INSTANT HOT CEREAL
1503587,branded_food,CEREAL BARS
1503596,branded_food,"SIMPLE TRUTH ORGANIC, FROSTED FLAKES CEREAL, SWEETENED ORGANIC FLAKES OF CORN"
1503598,branded_food,"SIMPLE TRUE ORGANIC, CEREAL TOASTED OATS"
1503599,branded_food,"KROGER, SHREDDED WHEAT CEREAL, CHOCOLATE FROSTED"
1503603,branded_food,"KROGER, CRUNCHY SWEETENED WHEAT AND RICE FLAKES CEREAL WITH OAT CLUSTERS, RAISIN"
1503703,branded_food,FROSTED SHREDDED WHEAT BITE SIZE CEREAL
1503711,branded_food,MULTI-GRAIN TOASTED CEREAL
1503712,branded_food,"KROGER, RICE BITZ TOASTED RICE CEREAL"
1503715,branded_food,CHOCOLATY SWEETENED RICE CEREAL
1503718,branded_food,CRISPY RICE CEREAL
1503740,branded_food,"ALMOND SPROUTED FLOURLESS FLAKE CEREAL, ALMOND"
1503741,branded_food,"FLAX + CHIA SPROUTED FLOURLESS FLAKE CEREAL, FLAX + CHIA"
1503742,branded_food,"RAISIN SPROUTED FLOURLESS FLAKE CEREAL, RAISIN"
1503743,branded_food,"ORIGINAL SPROUTED FLOURLESS FLAKE CEREAL, ORIGINAL"
1503791,branded_food,SUPERFOOD CEREAL
1503845,branded_food,"FREEDOM FOODS, TROPICO'S CEREAL"
1503875,branded_food,"SWEETENED FLAKES OF CORN CEREAL FROSTED FLAKES, SWEETENED FLAKES OF CORN CEREAL"
1503877,branded_food,"SWEETENED FLAKES OF CORN CEREAL FROSTED FLAKES, SWEETENED FLAKES OF CORN CEREAL"
1503953,branded_food,CRUNCHY WHEAT & BRAN FLAKES CEREAL WITH RAISINS
1504106,branded_food,"OATS & HONEY BLEND CORN AND WHOLE WHEAT FLAKE CEREAL WITH NATURALLY HONEY FLAVORED CLUSTERS, OATS & HONEY BLEND"
1504218,branded_food,TOASTED RICE CEREAL
1504223,branded_food,HONEY & OAT CLUSTERS CEREAL
1504353,branded_food,"HONEY GRAHAMS SWEETENED WHOLE GRAIN WHEAT AND CORN CEREAL, HONEY GRAHAMS"
1504371,branded_food,WHEAT & RICE CEREAL
1504499,branded_food,"MARKET PANTRY, CINNAMON OAT BITES, SWEETENED OAT CEREAL"
1505296,branded_food,"KROGER, SWEETENED CORN & OAT PUFFS CEREAL, CRISP BERRY CRUNCH"
1505525,branded_food,"GRANOLA, RAISINS & ALMONDS FRUIT & NUT CEREAL WITH CRUNCHY OAT CLUSTERS, CHEWY RAISINS & SLICED ALMONDS, GRANOLA, RAISINS & ALMONDS"
1506459,branded_food,"TOASTED OATS CEREAL, TOASTED OATS"
1506467,branded_food,"NATURALLY FLAVORED SWEETENED RICE CEREAL WITH REAL COCOA, CRISPY COCOA RICE"
1506475,branded_food,"HONEY NUT TOASTED OATS CEREAL, HONEY NUT"
1506510,branded_food,"APPLE COBBLER CEREAL BARS, APPLE COBBLER"
1506661,branded_food,"FROSTED FRUIT O'S SWEETENED MULTIGRAIN CEREAL, FROSTED FRUIT O'S"
1506662,branded_food,"FROSTED FRUIT O'S SWEETENED MULTIGRAIN CEREAL, FROSTED FRUIT O'S"
1507155,branded_food,"GRANOLA, FRUIT & GRAINS FRUIT & NUT CEREAL WITH SWEET CHEWY RAISINS, DATES, ROLLED BARLEY FLAKES, PECANS, BRAN FLAKES, CRUNCHY OAT CLUSTERS & CRISP CORN FLAKES, GRANOLA, FRUIT & GRAINS"
1507334,branded_food,WHOLE GRAIN CEREAL
1507342,branded_food,CEREAL
1507347,branded_food,"GLUTEN FREE WHOLE GRAIN CEREAL, COCOA SENSATION"
1507524,branded_food,"RAISIN BRAN TOASTED WHOLE GRAIN WHEAT AND BRAN CEREAL WITH RAISINS, RAISIN BRAN"
1507525,branded_food,"FROSTED WHOLE GRAIN OAT CEREAL WITH MARSHMALLOWS, FROSTED WITH MARSHMALLOWS"
1507526,branded_food,"RAISIN BRAN TOASTED WHOLE GRAIN WHEAT AND BRAN CEREAL WITH RAISINS, RAISIN BRAN"
1507635,branded_food,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1507636,branded_food,"RAISIN BRAN WITH GRANOLA WHOLE GRAIN WHEAT & WHEAT CEREAL WITH RAISINS AND CRUNCHY OAT CLUSTERS, RAISIN BRAN"
1507644,branded_food,"SUPER BERRY CRUNCH FLAVORED SWEETENED CORN AND OAT CEREAL, SUPER BERRY CRUNCH"
1507645,branded_food,"RAISIN BRAN WITH GRANOLA WHOLE GRAIN WHEAT & WHEAT BRAN CEREAL WITH RAISINS AND CRUNCHY OAT CLUSTERS, RAISIN BRAN"
1507646,branded_food,"SUPER CRUNCH SWEETENED CORN AND OAT CEREAL, SUPER CRUNCH"
1507647,branded_food,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1508259,branded_food,"HONEY NUT FLAVORED TOASTED OATS SWEETENED WHOLE GRAIN OAT CEREAL WITH REAL HONEY, HONEY NUT"
1508260,branded_food,"HONEY NUT FLAVORED TOASTED OATS SWEETENED WHOLE GRAIN OAT CEREAL WITH REAL HONEY, HONEY NUT"
1508301,branded_food,ORGANIC GRANOLA CEREAL
1508921,branded_food,"STRAWBERRY FLAVORED CEREAL BARS, STRAWBERRY"
1508923,branded_food,"APPLE CINNAMON CEREAL BARS, APPLE CINNAMON"
1509351,branded_food,SWEETENED CORN CEREAL
1509366,branded_food,SWEETENED WHOLE WHEAT AND RICE CEREAL
1510292,branded_food,YUMMY WHOLE GRAIN & VEGETABLE CEREAL
1510295,branded_food,YUMMY WHOLE GRAIN & VEGETABLE CEREAL
1510369,branded_food,"FULL CIRCLE, GO RIGHT, CRUNCHY FIBER TWIGS, SOY PROTEIN GRAHAMS AND HONEY PUFFS CEREAL"
1510370,branded_food,"BACK TO NATURE, ANCIENT GRAINS RISIN' RAISIN BLEND CEREAL"
1510385,branded_food,"PB BLASTS GOLDEN, LIGHTLY TOASTED CEREAL MADE WITH REAL ORGANIC PEANUT BUTTER, PB BLASTS"
1510407,branded_food,"RAISIN BRAN CEREAL, RAISIN BRAN"
1510408,branded_food,"FROSTED FLAKES CEREAL, FROSTED FLAKES"
1510445,branded_food,GRANOLA CEREAL WITH FRUIT
1510534,branded_food,"CHUAO CHOCOLATIER, CEREAL SMOOCH BAR, CINNAMON"
1510623,branded_food,CEREAL
1510820,branded_food,"CORN FLAKES CRISP CORN CEREAL, CORN FLAKES"
1511850,branded_food,ORGANIC MULTIGRAIN CEREAL BAR
1511851,branded_food,"HOT & FIT CEREAL, EARNEST EATS, MAYAN BLEND, COCOA + CASHEWS + PEPITAS"
1513223,branded_food,"LOTTE, CEREAL CHOCO"
1513974,branded_food,"APPLE CINNAMON SWEETENED TOASTED OAT CEREAL, APPLE CINNAMON"
1513997,branded_food,"BLUEBERRY FROSTED SHREDDED WHEAT FLAVORED LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BLUEBERRY FROSTED SHREDDED WHEAT"
1513999,branded_food,"FROSTED SHREDDED WHEAT LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, FROSTED SHREDDED WHEAT"
1514000,branded_food,"FROSTED SHREDDED WHEAT LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, FROSTED SHREDDED WHEAT"
1514001,branded_food,"STRAWBERRY FROSTED SHREDDED WHEAT FLAVORED LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, STRAWBERRY FROSTED SHREDDED WHEAT"
1514018,branded_food,INSTANT HOT CEREAL
1514050,branded_food,"CINNAMON SUGAR INSTANT TO-GO HOT CEREAL, CINNAMON SUGAR"
1514132,branded_food,"MIXED BERRY INSTANT TO-GO HOT CEREAL, MIXED BERRY"
1514178,branded_food,"CREAM OF WHEAT, INSTANT WHOLE GRAIN HOT CEREAL"
1514352,branded_food,INSTANT HOT CEREAL
1514408,branded_food,"CINNAMON SUGAR FLAVORED INSTANT HOT CEREAL, CINNAMON SUGAR"
1514568,branded_food,"AHOLD, INSTANT CREAM FARINA, HOT WHEAT CEREAL, ORIGINAL"
1514957,branded_food,"FRUIT CRISPS SWEETENED RICE CEREAL, FRUIT CRISPS"
1514959,branded_food,"COCOA CRISPS SWEETENED CHOCOLATE FLAVORED RICE CEREAL WITH REAL COCOA, COCOA CRISPS"
1514964,branded_food,"APPLE SNAPS FLAVORED SWEETENED MULTI-GRAIN CEREAL, APPLE SNAPS"
1514965,branded_food,"APPLE SNAPS FLAVORED SWEETENED MULTI-GRAIN CEREAL, APPLE SNAPS"
1515078,branded_food,"COCOA CRUNCH FLAVORED SWEETENED CORN CEREAL, COCOA CRUNCH"
1515596,branded_food,"FROSTED FLAKES SWEETENED FLAKES OF CORN CEREAL, FROSTED FLAKES"
1515597,branded_food,"CORN SQUARES OVEN TOASTED CORN CEREAL, CORN SQUARES"
1515598,branded_food,"TOASTED OATS WHOLE GRAIN OAT CEREAL, TOASTED OATS"
1515599,branded_food,"WHEAT SQUARES OVEN TOASTED WHOLE GRAIN WHEAT CEREAL, WHEAT SQUARES"
1515600,branded_food,"FROSTED OAT CEREAL WITH MARSHMALLOWS, FROSTED OAT WITH MARSHMALLOWS"
1515601,branded_food,"RICE SQUARES OVEN TOASTED RICE CEREAL, RICE SQUARES"
1517893,branded_food,"LIVING WELL, MULTI-GRAIN CEREAL"
1520522,branded_food,"LALA, YOGURT SMOOTHIE, PECAN CEREAL"
1523295,branded_food,CEREAL NUGGETS
1534354,branded_food,"WHEAT AND BRAN FLAKES CEREAL, WHEAT AND BRAN FLAKES"
1535161,branded_food,"ORGANIC CORN FLAKES CEREAL LIGHTLY SWEETENED WITH ORGANIC CANE SUGAR, CORN"
1535235,branded_food,"ORIGINAL RIP'S BIG BOWL CEREAL, ORIGINAL"
1535236,branded_food,"RIP'S BIG BOWL BANANA WALNUT CEREAL, RIP'S BIG BOWL BANANA WALNUT"
1535364,branded_food,"RAINBOW MORNING O'S LIGHTLY SWEETENED CEREAL WITH WHOLE GRAIN GOODNESS, RAINBOW MORNING O'S WHOLE GRAIN"
1535526,branded_food,"MULTIGRAIN & CHIA TRIPLE BERRY INSTANT HOT CEREAL, MULTIGRAIN & CHIA TRIPLE BERRY"
1536600,branded_food,"WILDWAY, INSTANT HOT CEREAL"
1536601,branded_food,"WILDWAY, CINNAMON ROLL INSTANT HOT CEREAL"
1536778,branded_food,"MORNING GLORY, CEREAL AND TRAIL MIX"
1536948,branded_food,"CRISPY CINNAMON CRUNCH CEREAL, CRISPY CINNAMON CRUNCH"
1537339,branded_food,"FIVE WHOLE GRAIN CEREAL, NATURAL STRAWBERRY"
1537638,branded_food,"KROGER, LIVING WELL, MULTI-GRAIN CEREAL, CINNAMON, CINNAMON"
1537643,branded_food,"KROGER, CRUNCHY WHEAT FLAKES CEREAL, RAISIN BRAN"
1537652,branded_food,"KROGER, NUTTY NUGGETS, CRUNCHY WHEAT & BARLEY CEREAL"
1537654,branded_food,"KROGER, HONEY NUT BITZ TOASTED CORN CEREAL"
1537704,branded_food,"FOODTOWN, RAISIN BRAN CEREAL"
1537706,branded_food,"FOODTOWN, MAGIC STARS, SWEETENED OAT CEREAL, MARSHMALLOWS"
1537720,branded_food,"SHURFINE, BRAN CRUNCHY WHEAT FLAKES CEREAL, RAISIN"
1537724,branded_food,"SHURFINE, WHOLE GRAIN OAT CEREAL, CINNAMON"
1537725,branded_food,"SHURFINE, PUFFED RICE CEREAL"
1537727,branded_food,"SHURFINE, HONEY & OATS MULTI-GRAIN CEREAL"
1537728,branded_food,"SHURFINE, RICE SQUARES CEREAL"
1537736,branded_food,"SHURFINE, TOASTED OATS CEREAL"
1537751,branded_food,"BRAN FLAKES CEREAL, BRAN FLAKES"
1537752,branded_food,"HONEY NUT TOASTED OATS, SWEETENED TOASTED OAT CEREAL WITH HONEY AND ALMONDS"
1537753,branded_food,"FROSTED FRUIT SWEETENED MULTI-GRAIN CEREAL, FROSTED FRUIT"
1537755,branded_food,"VALU TIME, SILLY STARS SWEETENED OAT CEREAL WITH COLORED MARSHMALLOW BITS"
1537757,branded_food,FROSTED SHREDDED WHEAT 100% WHOLE WHEAT CEREAL
1537758,branded_food,"BERRY CRUNCH SWEETENED CORN AND OAT CEREAL, BERRY CRUNCH"
1537762,branded_food,"HONEY NUT TOASTED OATS CEREAL, HONEY NUT"
1537763,branded_food,"FROSTED FRUIT SWEETENED MULTI-GRAIN CEREAL, FROSTED FRUIT"
1537768,branded_food,SILLY STARS SWEETENED OAT CEREAL WITH REAL MARSHMALLOWS
1537771,branded_food,"CRISP RICE TOASTED RICE CEREAL, CRISP RICE"
1537772,branded_food,"CORN FLAKES CEREAL, CORN FLAKES"
1537774,branded_food,"HONEY NUT SWEETENED TOASTED OAT CEREAL WITH REAL HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT"
1537775,branded_food,"FROSTED FLAKES SWEETENED CORN CEREAL, FROSTED FLAKES"
1537776,branded_food,"RAISIN BRAN CRUNCHY WHEAT FLAKES CEREAL WITH RAISINS, RAISIN BRAN"
1538053,branded_food,KARIOT NOUGAT CREME FILLED CEREAL
1538067,branded_food,"THE GRANOLA GODDESS, GRANOLA CEREAL, ORIGINAL"
1538079,branded_food,"GRANVITA, PUFFITOS, WHOLE GRAIN PUFFED WHEAT CEREAL, HONEY, HONEY"
1538108,branded_food,"WESTERN FAMILY, HIGH FIBRE CEREAL, RAISINBRAN"
1538110,branded_food,"WESTERN FAMILY, HEALTHY MORNINGS, CRUNCHY RICE CEREAL AND WHEAT FLAKES, ALMONDS & VANILLA"
1538345,branded_food,"EXTRA RAISINS WHEAT BRAN CEREAL WITH RAISINS, EXTRA RAISINS"
1538356,branded_food,"CORN FLAKES CEREAL, CORN FLAKES"
1538357,branded_food,"BRAN FLAKES WHOLE GRAIN WHEAT & WHEAT BRAN CEREAL, BRAN FLAKES"
1538795,branded_food,ORIGINAL LIGHTLY SWEETENED MULTIGRAIN CEREAL
1538796,branded_food,SILLY CIRCLES SWEETENED MULTI-GRAIN CEREAL
1538797,branded_food,OVEN TOASTED RICE CEREAL
1538802,branded_food,"100% WHOLE GRAIN OAT CEREAL QUICK ONE MINUTE OATMEAL, WHOLE GRAIN"
1538803,branded_food,SWEETENED CORN AND OAT CEREAL
1538807,branded_food,"SAFEWAY KITCHENS, SILLY CIRCLES SWEETENED MULTI-GRAIN CEREAL"
1538810,branded_food,WHEAT & BRAN CEREAL WITH RAISINS
1538822,branded_food,"OATS & MORE, TOASTED MULTI-GRAIN CEREAL, HONEY OAT CLUSTERS, HONEY OAT CLUSTERS"
1538823,branded_food,"ESSENTIALLY YOU WHOLE GRAIN CEREAL, VANILLA ALMOND, VANILLA ALMOND"
1538825,branded_food,SWEETENED COCOA RICE CEREAL NUGGETS
1538837,branded_food,"INSTANT OATMEAL CEREAL, MAPLE & BROWN SUGAR, MAPLE & BROWN SUGAR"
1538840,branded_food,"SWEETENED OAT CEREAL WITH MARSHMALLOWS, MARSHMALLOWS"
1538849,branded_food,RICE SQUARES TOASTED RICE CEREAL
1539351,branded_food,"GIANT EAGLE, SWEETENED CORN CEREAL, FROSTED FLAKES"
1539532,branded_food,SWEETENED CORN & OAT CEREAL
1539535,branded_food,FRUIT WHIRLS NATURALLY FLAVORED SWEETENED CEREAL
1539783,branded_food,"FOOD LION, LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL, BITE-SIZED STRAWBERRY FROSTED"
1539788,branded_food,"FOOD LION, TASTEEOS CEREAL"
1539797,branded_food,"FOOD LION, TASTEEOS CEREAL, HONEY NUT"
1539803,branded_food,"TASTEEOS, TOASTED WHOLE GRAIN OAT CEREAL"
1539804,branded_food,"FOOD LION, SIMPLE LIVING, OAT CEREAL"
1539807,branded_food,"FOOD LION, BRAN CEREAL, RAISIN"
1539883,branded_food,"FOOD CLUB, ESSENTIAL CHOICE, OAT CEREAL"
1539888,branded_food,SQUARES TOASTED CORN CEREAL
1539890,branded_food,"ORIGINAL TOASTED OATS TOASTED WHOLE GRAIN OAT CEREAL, ORIGINAL TOASTED OATS"
1539895,branded_food,"FOOD CLUB, ESSENTIAL CHOICE, OAT CEREAL, CINNAMON"
1539896,branded_food,"RICE SQUARES TOASTED RICE CEREAL, RICE SQUARES"
1539900,branded_food,"CORN SQUARES TOASTED CORN CEREAL, CORN SQUARES"
1540103,branded_food,WHOLEGRAIN HOT CEREAL
1540109,branded_food,SPICE N' NICE HOT CEREAL WITH CINNAMON & RAISINS
1540113,branded_food,"BOB'S RED MILL, GRAINS & NUTS HOT CEREAL"
1540116,branded_food,"BOB'S RED MILL, CREAMY RYE FLAKES HOT CEREAL"
1540125,branded_food,"MUESLI, WHOLE GRAIN HOT OR COLD CEREAL, OLD COUNTRY STYLE"
1540126,branded_food,"BOB'S RED MILL, ROLLED SPELT HOT CEREAL WHOLE GRAIN"
1540196,branded_food,TOASTED WHOLE GRAIN OATS CEREAL
1540201,branded_food,"PRICE RITE, CEREAL, RAISIN BRAN"
1540211,branded_food,"SWEETENED CORN & OAT CEREAL CRISPY CRUNCH BERRY TREATS, SWEETENED CORN & OAT CEREAL"
1540213,branded_food,"PRICE RITE, TOASTED OATS CEREAL"
1540222,branded_food,"HANNAFORD, OAT BRAN HOT CEREAL"
1540227,branded_food,"HANNAFORD, PUFFED WHEAT CEREAL"
1540244,branded_food,"HANNAFORD, PUFFED RICE CEREAL"
1540251,branded_food,WHEAT FLAKES CEREAL
1540257,branded_food,"HANNAFORD, CRISPY HEXAGONS CORN & RICE CEREAL"
1540341,branded_food,OAT CEREAL
1540349,branded_food,"HANNAFORD, SIMPLE LIVING, OAT CEREAL"
1540357,branded_food,"HANNAFORD, TOASTED CORN CEREAL"
1540359,branded_food,"HANNAFORD, MULTIGRAIN TASTEEOS, LIGHTLY SWEETENED MULTIGRAIN CEREAL"
1540361,branded_food,FROSTED SHREDDED WHEAT CEREAL
1540366,branded_food,"HANNAFORD, WHOLE GRAIN WHEAT CEREAL, STRAWBERRY FROSTED"
1540371,branded_food,"HANNAFORD, TASTEEOS, SWEETENED TOASTED OAT CEREAL WITH HONEY AND NATURAL ALMOND FLAVOR, HONEY NUT"
1540386,branded_food,"HANNAFORD, TASTEEOS OAT CEREAL, HONEY NUT"
1540394,branded_food,"HANNAFORD, RAISIN BRAN CEREAL"
1540401,branded_food,TOASTED WHOLE GRAIN OATS CEREAL
1540404,branded_food,CEREAL
1540405,branded_food,CRISPY TOASTED RICE CEREAL
1540457,branded_food,"CRUNCHY OAT SQUARES, OAT CEREAL"
1540461,branded_food,CRUNCHY CORN SQUARES OVEN TOASTED CORN CEREAL
1540467,branded_food,TOASTED OATS CEREAL
1540469,branded_food,CRUNCHY WHEAT & BARLEY CEREAL
1540473,branded_food,TOASTED RICE CEREAL
1540500,branded_food,"PUBLIX, OAT CRUNCH CEREAL, ORIGINAL"
1540511,branded_food,"WEIS, BRAN CRUNCHY WHEAT FLAKES CEREAL, RAISIN"
1540568,branded_food,CRISPY RICE & WHEAT FLAKES CEREAL WITH STRAWBERRIES
1540594,branded_food,"PRICE CHOPPER, CRISP CRUNCH SWEETEND CORN & OATS CEREAL, BERRY TREATS"
1540672,branded_food,"MARSHMALLOW MATEYS CEREAL, MARSHMALLOW MATEYS"
1540675,branded_food,"CORN BURSTS CEREAL, CORN BURSTS"
1540691,branded_food,"HONEY GRAHAM TOASTERS CEREAL, HONEY GRAHAM TOASTERS"
1540696,branded_food,"BERRY FLAVORED COLOSSAL CRUNCH CEREAL, BERRY"
1540699,branded_food,"FROSTED MINI SPOONERS CEREAL, FROSTED MINI SPOONERS"
1540705,branded_food,"HONEY NUT SCOOTERS CEREAL, HONEY NUT SCOOTERS"
1540737,branded_food,"FRUITY DYNO-BITES CEREAL, FRUITY DYNO-BITES"
1540739,branded_food,"TOOTIE FRUITIES FLAVORED CEREAL, TOOTIE FRUITIES"
1540755,branded_food,FROSTED LIGHTLY SWEETENED WHOLE GRAIN WHEAT CEREAL
